专业,rowSeq,institutions,Country,wosDocs,cites,citesPerPaper
PLANT & ANIMAL SCIENCE,542,UNIVERSITY OF MUNSTER,GERMANY (FED REP GER),726,16715,23.02341597796143250688705234159779614325
PLANT & ANIMAL SCIENCE,543,UNIVERSIDAD DE MALAGA,SPAIN,908,16633,18.31828193832599118942731277533039647577
PLANT & ANIMAL SCIENCE,544,BAYER AG,GERMANY (FED REP GER),572,16560,28.95104895104895104895104895104895104895
PLANT & ANIMAL SCIENCE,545,WUHAN UNIVERSITY,CHINA MAINLAND,928,16502,17.78232758620689655172413793103448275862
PLANT & ANIMAL SCIENCE,546,UNIVERSITY OF GENEVA,SWITZERLAND,622,16401,26.36816720257234726688102893890675241158
PLANT & ANIMAL SCIENCE,547,PRINCETON UNIVERSITY,USA,574,16375,28.52787456445993031358885017421602787456
PLANT & ANIMAL SCIENCE,548,INSTITUTO DE ECOLOGIA - MEXICO,MEXICO,1692,16366,9.67257683215130023640661938534278959811
PLANT & ANIMAL SCIENCE,549,YUNNAN UNIVERSITY,CHINA MAINLAND,1475,16345,11.08135593220338983050847457627118644068
PLANT & ANIMAL SCIENCE,550,RESEARCH CENTER JULICH,GERMANY (FED REP GER),411,16302,39.66423357664233576642335766423357664234
PLANT & ANIMAL SCIENCE,551,ENVIRONMENT & CLIMATE CHANGE CANADA,CANADA,1098,16283,14.82969034608378870673952641165755919854
PLANT & ANIMAL SCIENCE,552,AGROCAMPUS OUEST,FRANCE,573,16264,28.38394415357766143106457242582897033159
PLANT & ANIMAL SCIENCE,553,UNIVERSITY OF ALASKA FAIRBANKS,USA,1008,16263,16.13392857142857142857142857142857142857
PLANT & ANIMAL SCIENCE,554,UNIVERSIDADE DE COIMBRA,PORTUGAL,1079,16242,15.05282669138090824837812789620018535681
PLANT & ANIMAL SCIENCE,555,UNIVERSITY OF INNSBRUCK,AUSTRIA,769,16240,21.1183355006501950585175552665799739922
PLANT & ANIMAL SCIENCE,556,UNIVERSITY OF READING,ENGLAND,768,16214,21.11197916666666666666666666666666666667
PLANT & ANIMAL SCIENCE,557,GORGAN UNIVERSITY OF AGRICULTURAL SCIENCES & NATURAL RESOURCES,IRAN,799,16170,20.23779724655819774718397997496871088861
PLANT & ANIMAL SCIENCE,558,UNIVERSITY OF AGRICULTURE IN KRAKOW,POLAND,1595,16126,10.11034482758620689655172413793103448276
PLANT & ANIMAL SCIENCE,559,TEXAS TECH UNIVERSITY SYSTEM,USA,1233,16098,13.05596107055961070559610705596107055961
PLANT & ANIMAL SCIENCE,560,CHULALONGKORN UNIVERSITY,THAILAND,1926,16093,8.35565939771547248182762201453790238837
PLANT & ANIMAL SCIENCE,561,NEVADA SYSTEM OF HIGHER EDUCATION (NSHE),USA,968,16071,16.60227272727272727272727272727272727273
PLANT & ANIMAL SCIENCE,562,GUIZHOU ACADEMY OF AGRICULTURAL SCIENCES,CHINA MAINLAND,577,16065,27.84228769497400346620450606585788561525
PLANT & ANIMAL SCIENCE,563,HUNGARIAN ACADEMY OF SCIENCES,HUNGARY,748,16063,21.47459893048128342245989304812834224599
PLANT & ANIMAL SCIENCE,564,NORWEGIAN INSTITUTE NATURE RESEARCH,NORWAY,831,15989,19.2406738868832731648616125150421179302
PLANT & ANIMAL SCIENCE,565,UNIVERSITY OF EASTERN FINLAND,FINLAND,1067,15964,14.96157450796626054358013120899718837863
PLANT & ANIMAL SCIENCE,566,SOUTH CHINA NORMAL UNIVERSITY,CHINA MAINLAND,859,15946,18.56344586728754365541327124563445867288
PLANT & ANIMAL SCIENCE,567,SIMON FRASER UNIVERSITY,CANADA,936,15941,17.03098290598290598290598290598290598291
PLANT & ANIMAL SCIENCE,568,AUSTRALIAN INSTITUTE OF MARINE SCIENCE,AUSTRALIA,629,15936,25.33545310015898251192368839427662957075
PLANT & ANIMAL SCIENCE,569,UNIVERSITY OF TECHNOLOGY SYDNEY,AUSTRALIA,733,15920,21.71896316507503410641200545702592087312
PLANT & ANIMAL SCIENCE,570,NERC NATIONAL OCEANOGRAPHY CENTRE,ENGLAND,653,15832,24.24502297090352220520673813169984686064
PLANT & ANIMAL SCIENCE,571,TEXAS TECH UNIVERSITY,USA,1205,15805,13.11618257261410788381742738589211618257
PLANT & ANIMAL SCIENCE,572,UNIVERSITY OF BIRMINGHAM,ENGLAND,646,15741,24.36687306501547987616099071207430340557
PLANT & ANIMAL SCIENCE,573,GYEONGSANG NATIONAL UNIVERSITY,SOUTH KOREA,1256,15737,12.52945859872611464968152866242038216561
PLANT & ANIMAL SCIENCE,574,CSIC - ESTACION EXPERIMENTAL DEL ZAIDIN (EEZ),SPAIN,480,15720,32.75
PLANT & ANIMAL SCIENCE,575,FLORIDA INTERNATIONAL UNIVERSITY,USA,964,15698,16.28423236514522821576763485477178423237
PLANT & ANIMAL SCIENCE,576,FRIEDRICH LOEFFLER INSTITUTE,GERMANY (FED REP GER),1097,15696,14.30811303555150410209662716499544211486
PLANT & ANIMAL SCIENCE,577,RUPRECHT KARLS UNIVERSITY HEIDELBERG,GERMANY (FED REP GER),558,15662,28.06810035842293906810035842293906810036
PLANT & ANIMAL SCIENCE,578,QUEENS UNIVERSITY BELFAST,NORTHERN IRELAND,826,15568,18.84745762711864406779661016949152542373
PLANT & ANIMAL SCIENCE,579,STONY BROOK UNIVERSITY,USA,730,15547,21.2972602739726027397260273972602739726
PLANT & ANIMAL SCIENCE,580,UNIVERSITAT DE LES ILLES BALEARS,SPAIN,721,15515,21.51872399445214979195561719833564493759
PLANT & ANIMAL SCIENCE,581,BULGARIAN ACADEMY OF SCIENCES,BULGARIA,1531,15501,10.12475506205094709340300457217504898759
PLANT & ANIMAL SCIENCE,582,BANARAS HINDU UNIVERSITY (BHU),INDIA,911,15500,17.01427003293084522502744237102085620198
PLANT & ANIMAL SCIENCE,583,SLOVAK ACADEMY OF SCIENCES,SLOVAKIA,1238,15464,12.49111470113085621970920840064620355412
PLANT & ANIMAL SCIENCE,584,NORWEGIAN INSTITUTE OF BIOECONOMY RESEARCH,NORWAY,865,15449,17.86011560693641618497109826589595375723
PLANT & ANIMAL SCIENCE,585,HELLENIC CENTRE FOR MARINE RESEARCH,GREECE,819,15438,18.84981684981684981684981684981684981685
PLANT & ANIMAL SCIENCE,586,ABERYSTWYTH UNIVERSITY,WALES,576,15398,26.73263888888888888888888888888888888889
PLANT & ANIMAL SCIENCE,587,ALIGARH MUSLIM UNIVERSITY,INDIA,706,15382,21.78753541076487252124645892351274787535
PLANT & ANIMAL SCIENCE,588,VIETNAM ACADEMY OF SCIENCE & TECHNOLOGY (VAST),VIETNAM,1885,15364,8.15066312997347480106100795755968169761
PLANT & ANIMAL SCIENCE,589,NARA INSTITUTE OF SCIENCE & TECHNOLOGY,JAPAN,488,15350,31.45491803278688524590163934426229508197
PLANT & ANIMAL SCIENCE,590,JAPAN FISHERIES RESEARCH & EDUCATION AGENCY (FRA),JAPAN,1807,15345,8.49197565024903154399557277255118981738
PLANT & ANIMAL SCIENCE,591,NATIONAL INSTITUTE OF WATER & ATMOSPHERIC RESEARCH (NIWA) - NEW ZEALAND,NEW ZEALAND,969,15334,15.82456140350877192982456140350877192982
PLANT & ANIMAL SCIENCE,592,CENT VAL LOIRE COMUE,,943,15265,16.1876988335100742311770943796394485684
PLANT & ANIMAL SCIENCE,593,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,BRAZIL,1125,15261,13.56533333333333333333333333333333333333
PLANT & ANIMAL SCIENCE,594,UNIVERSIDADE ESTADUAL DE MARINGA,BRAZIL,1356,15261,11.25442477876106194690265486725663716814
PLANT & ANIMAL SCIENCE,595,MAHIDOL UNIVERSITY,THAILAND,1332,15229,11.43318318318318318318318318318318318318
PLANT & ANIMAL SCIENCE,596,SHANGHAI NORMAL UNIVERSITY,CHINA MAINLAND,835,15218,18.22514970059880239520958083832335329341
PLANT & ANIMAL SCIENCE,597,SPANISH INSTITUTE OF OCEANOGRAPHY,SPAIN,1026,15172,14.78752436647173489278752436647173489279
PLANT & ANIMAL SCIENCE,598,UNIVERSITY OF MESSINA,ITALY,1075,15165,14.10697674418604651162790697674418604651
PLANT & ANIMAL SCIENCE,599,AMERICAN MUSEUM OF NATURAL HISTORY (AMNH),USA,1216,15144,12.45394736842105263157894736842105263158
PLANT & ANIMAL SCIENCE,600,UNIVERSITY OF PLYMOUTH,ENGLAND,719,15141,21.05841446453407510431154381084840055633
PLANT & ANIMAL SCIENCE,601,ROSLIN INSTITUTE,SCOTLAND,1127,15140,13.43389529724933451641526175687666370896
PLANT & ANIMAL SCIENCE,602,"KOMAROV BOTANICAL INSTITUTE, RUSSIAN ACADEMY OF SCIENCES",RUSSIA,818,15117,18.48044009779951100244498777506112469438
PLANT & ANIMAL SCIENCE,603,NORTH DAKOTA STATE UNIVERSITY FARGO,USA,1149,15044,13.09312445604873803307223672758920800696
PLANT & ANIMAL SCIENCE,604,"UNIVERSIDAD DE LA REPUBLICA, URUGUAY",URUGUAY,1557,14999,9.63326910725754656390494540783558124599
PLANT & ANIMAL SCIENCE,605,MEMORIAL UNIVERSITY NEWFOUNDLAND,CANADA,1037,14883,14.35197685631629701060752169720347155256
PLANT & ANIMAL SCIENCE,606,YUNNAN AGRICULTURAL UNIVERSITY,CHINA MAINLAND,1364,14878,10.90762463343108504398826979472140762463
PLANT & ANIMAL SCIENCE,607,UNIVERSITY OF SASSARI,ITALY,1111,14835,13.35283528352835283528352835283528352835
PLANT & ANIMAL SCIENCE,608,"INSTITUTE OF COTTON RESEARCH, CAAS",CHINA MAINLAND,832,14799,17.78725961538461538461538461538461538462
PLANT & ANIMAL SCIENCE,609,CHARLES STURT UNIVERSITY,AUSTRALIA,1101,14782,13.42597638510445049954586739327883742053
PLANT & ANIMAL SCIENCE,610,UNIVERSITY OF BAYREUTH,GERMANY (FED REP GER),645,14762,22.88682170542635658914728682170542635659
PLANT & ANIMAL SCIENCE,611,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,CHILE,1032,14758,14.30038759689922480620155038759689922481
PLANT & ANIMAL SCIENCE,612,NORTHERN ARIZONA UNIVERSITY,USA,796,14738,18.51507537688442211055276381909547738693
PLANT & ANIMAL SCIENCE,613,BAHAUDDIN ZAKARIYA UNIVERSITY,PAKISTAN,1200,14710,12.25833333333333333333333333333333333333
PLANT & ANIMAL SCIENCE,614,MINIST AGR & RURAL AFFAIRS,,1963,14661,7.4686704024452368823229750382068262863
PLANT & ANIMAL SCIENCE,615,TARTU UNIVERSITY INSTITUTE OF ECOLOGY & EARTH SCIENCES,ESTONIA,661,14646,22.15733736762481089258698940998487140696
PLANT & ANIMAL SCIENCE,616,AGRICULTURAL UNIVERSITY OF ATHENS,GREECE,951,14627,15.38065194532071503680336487907465825447
PLANT & ANIMAL SCIENCE,617,UNIVERSITY OF WARWICK,ENGLAND,537,14479,26.96275605214152700186219739292364990689
PLANT & ANIMAL SCIENCE,618,CSIC-UPV - INSTITUTO DE BIOLOGIA MOLECULAR Y CELULAR DE PLANTAS (IBMCP),SPAIN,562,14459,25.72775800711743772241992882562277580071
PLANT & ANIMAL SCIENCE,619,QUAID I AZAM UNIVERSITY,PAKISTAN,841,14402,17.12485136741973840665873959571938168847
PLANT & ANIMAL SCIENCE,620,ACADEMY OF SCIENTIFIC & INNOVATIVE RESEARCH (ACSIR),INDIA,1101,14279,12.96911898274296094459582198001816530427
PLANT & ANIMAL SCIENCE,621,"INSTITUTE OF VEGETABLES & FLOWERS, CAAS",CHINA MAINLAND,732,14270,19.49453551912568306010928961748633879781
PLANT & ANIMAL SCIENCE,622,UNIVERSITY OF DUNDEE,SCOTLAND,354,14263,40.29096045197740112994350282485875706215
PLANT & ANIMAL SCIENCE,623,UNIVERSITY OF WARMIA & MAZURY,POLAND,1556,14246,9.15552699228791773778920308483290488432
PLANT & ANIMAL SCIENCE,624,UNIVERSITAT DE LLEIDA,SPAIN,856,14215,16.60630841121495327102803738317757009346
PLANT & ANIMAL SCIENCE,625,UNIVERSIDADE DE SANTIAGO DE COMPOSTELA,SPAIN,1176,14211,12.08418367346938775510204081632653061224
PLANT & ANIMAL SCIENCE,626,"INSTITUTE OF ANIMAL SCIENCE, CAAS",CHINA MAINLAND,1003,14201,14.15852442671984047856430707876370887338
PLANT & ANIMAL SCIENCE,627,MONTANA STATE UNIVERSITY BOZEMAN,USA,936,14178,15.1474358974358974358974358974358974359
PLANT & ANIMAL SCIENCE,628,MONTANA STATE UNIVERSITY SYSTEM,USA,937,14178,15.13127001067235859124866595517609391676
PLANT & ANIMAL SCIENCE,629,COLUMBIA UNIVERSITY,USA,645,14157,21.94883720930232558139534883720930232558
PLANT & ANIMAL SCIENCE,630,MANSOURA UNIVERSITY,EGYPT,1165,14100,12.10300429184549356223175965665236051502
PLANT & ANIMAL SCIENCE,631,UNIVERSITY SYSTEM OF NEW HAMPSHIRE,USA,858,14091,16.42307692307692307692307692307692307692
PLANT & ANIMAL SCIENCE,632,UNIVERSITY OF BIELEFELD,GERMANY (FED REP GER),679,14065,20.71428571428571428571428571428571428571
PLANT & ANIMAL SCIENCE,633,UNIVERSITY OF THE SUNSHINE COAST,AUSTRALIA,985,14062,14.27614213197969543147208121827411167513
PLANT & ANIMAL SCIENCE,634,UNIVERSIDADE FEDERAL DO PARA,BRAZIL,1791,14057,7.8486878838637632607481853713009491904
PLANT & ANIMAL SCIENCE,635,UNIVERSITY OF DELAWARE,USA,795,13980,17.58490566037735849056603773584905660377
PLANT & ANIMAL SCIENCE,636,CENTRE DE RECERCA EN AGRIGENOMICA (CRAG),SPAIN,434,13924,32.08294930875576036866359447004608294931
PLANT & ANIMAL SCIENCE,637,UNIVERSIDAD NACIONAL DE COLOMBIA,COLOMBIA,1671,13892,8.31358467983243566726511071214841412328
PLANT & ANIMAL SCIENCE,638,NETHERLANDS INSTITUTE OF ECOLOGY (NIOO-KNAW),NETHERLANDS,536,13891,25.91604477611940298507462686567164179104
PLANT & ANIMAL SCIENCE,639,NOBLE RESEARCH INSTITUTE,USA,377,13882,36.82228116710875331564986737400530503979
PLANT & ANIMAL SCIENCE,640,MASSACHUSETTS INSTITUTE OF TECHNOLOGY (MIT),USA,462,13874,30.03030303030303030303030303030303030303
PLANT & ANIMAL SCIENCE,641,UK CENTRE FOR ECOLOGY & HYDROLOGY (UKCEH),WALES,543,13874,25.55064456721915285451197053406998158379
PLANT & ANIMAL SCIENCE,642,DURHAM UNIVERSITY,ENGLAND,557,13848,24.86175942549371633752244165170556552962
PLANT & ANIMAL SCIENCE,643,ZHONGKAI UNIVERSITY OF AGRICULTURE & ENGINEERING,CHINA MAINLAND,907,13836,15.25468577728776185226019845644983461963
PLANT & ANIMAL SCIENCE,644,UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,BRAZIL,1862,13780,7.40064446831364124597207303974221267454
PLANT & ANIMAL SCIENCE,645,UNIVERSIDADE FEDERAL DA BAHIA,BRAZIL,1447,13775,9.51969592259847961299239806496199032481
PLANT & ANIMAL SCIENCE,646,UNIVERSIDADE DE VIGO,SPAIN,1116,13761,12.33064516129032258064516129032258064516
PLANT & ANIMAL SCIENCE,647,HUN-REN CENTRE FOR AGRICULTURAL RESEARCH,HUNGARY,1068,13748,12.87265917602996254681647940074906367041
PLANT & ANIMAL SCIENCE,648,HELMHOLTZ-CENTER MUNICH - GERMAN RESEARCH CENTER FOR ENVIRONMENTAL HEALTH,GERMANY (FED REP GER),352,13729,39.00284090909090909090909090909090909091
PLANT & ANIMAL SCIENCE,649,MINISTRY OF NATURAL RESOURCES OF THE PEOPLE'S REPUBLIC OF CHINA,CHINA MAINLAND,1524,13712,8.99737532808398950131233595800524934383
PLANT & ANIMAL SCIENCE,650,FUNDACAO OSWALDO CRUZ,BRAZIL,1516,13702,9.0382585751978891820580474934036939314
PLANT & ANIMAL SCIENCE,651,EOTVOS LORAND UNIVERSITY,HUNGARY,914,13700,14.98905908096280087527352297592997811816
PLANT & ANIMAL SCIENCE,652,UNIVERSITY OF ELECTRONIC SCIENCE & TECHNOLOGY OF CHINA,CHINA MAINLAND,425,13686,32.20235294117647058823529411764705882353
PLANT & ANIMAL SCIENCE,653,UNIVERSITY OF NEVADA RENO,USA,772,13654,17.68652849740932642487046632124352331606
PLANT & ANIMAL SCIENCE,654,UNIVERSIDADE FEDERAL DO RIO GRANDE,BRAZIL,1124,13653,12.1467971530249110320284697508896797153
PLANT & ANIMAL SCIENCE,655,UNIVERSITE BOURGOGNE EUROPE,FRANCE,677,13635,20.14032496307237813884785819793205317578
PLANT & ANIMAL SCIENCE,656,UNIVERSITY OF UTAH,USA,587,13604,23.17546848381601362862010221465076660988
PLANT & ANIMAL SCIENCE,657,FAHRENHEIT UNIVERSITIES,POLAND,1193,13592,11.39312657166806370494551550712489522213
PLANT & ANIMAL SCIENCE,658,UNIVERSITY OF MAURITIUS,MAURITIUS,236,13588,57.57627118644067796610169491525423728814
PLANT & ANIMAL SCIENCE,659,RWTH AACHEN UNIVERSITY,GERMANY (FED REP GER),413,13560,32.83292978208232445520581113801452784504
PLANT & ANIMAL SCIENCE,660,UNIVERSITY OF NEW HAMPSHIRE,USA,829,13542,16.33534378769601930036188178528347406514
PLANT & ANIMAL SCIENCE,661,KONKUK UNIVERSITY,SOUTH KOREA,1171,13405,11.44748078565328778821520068317677198975
PLANT & ANIMAL SCIENCE,662,UNIV LILLE NORD FRANCE COMUE,,734,13403,18.26021798365122615803814713896457765668
PLANT & ANIMAL SCIENCE,663,FLORIDA STATE UNIVERSITY,USA,672,13394,19.93154761904761904761904761904761904762
PLANT & ANIMAL SCIENCE,664,UNIVERSITY OF GRANADA,SPAIN,1039,13394,12.89124157844080846968238691049085659288
PLANT & ANIMAL SCIENCE,665,UNIVERSITY OF VICTORIA,CANADA,817,13391,16.39045287637698898408812729498164014688
PLANT & ANIMAL SCIENCE,666,UNIVERSIDADE NOVA DE LISBOA,PORTUGAL,618,13379,21.64886731391585760517799352750809061489
PLANT & ANIMAL SCIENCE,667,ILLINOIS NATURAL HISTORY SURVEY,USA,914,13378,14.63676148796498905908096280087527352298
PLANT & ANIMAL SCIENCE,668,WEIZMANN INSTITUTE OF SCIENCE,ISRAEL,374,13366,35.73796791443850267379679144385026737968
PLANT & ANIMAL SCIENCE,669,BEN-GURION UNIVERSITY OF THE NEGEV,ISRAEL,881,13320,15.11918274687854710556186152099886492622
PLANT & ANIMAL SCIENCE,670,NELSON MANDELA UNIVERSITY,SOUTH AFRICA,1173,13308,11.34526854219948849104859335038363171355
PLANT & ANIMAL SCIENCE,671,"OIL CROPS RESEARCH INSTITUTE, CAAS",CHINA MAINLAND,484,13301,27.4814049586776859504132231404958677686
PLANT & ANIMAL SCIENCE,672,BEIJING GENOMICS INSTITUTE (BGI),CHINA MAINLAND,324,13247,40.88580246913580246913580246913580246914
PLANT & ANIMAL SCIENCE,673,UNIVERSITI MALAYA,MALAYSIA,1036,13246,12.78571428571428571428571428571428571429
PLANT & ANIMAL SCIENCE,674,TOKYO UNIVERSITY OF AGRICULTURE & TECHNOLOGY,JAPAN,1370,13241,9.66496350364963503649635036496350364964
PLANT & ANIMAL SCIENCE,675,SOUTHERN CROSS UNIVERSITY,AUSTRALIA,770,13228,17.17922077922077922077922077922077922078
PLANT & ANIMAL SCIENCE,676,STAZIONE ZOOLOGICA ANTON DOHRN,ITALY,791,13219,16.71175726927939317319848293299620733249
PLANT & ANIMAL SCIENCE,677,UNIVERSIDAD DE CASTILLA-LA MANCHA,SPAIN,890,13195,14.82584269662921348314606741573033707865
PLANT & ANIMAL SCIENCE,678,CARNEGIE INSTITUTION FOR SCIENCE,USA,307,13192,42.97068403908794788273615635179153094463
PLANT & ANIMAL SCIENCE,679,UNIVERSITY OF VERMONT,USA,761,13147,17.27595269382391590013140604467805519054
PLANT & ANIMAL SCIENCE,680,QUEEN MARY UNIVERSITY LONDON,ENGLAND,571,13133,23
PLANT & ANIMAL SCIENCE,681,WESTERDIJK FUNGAL BIODIVERSITY INSTITUTE (KNAW),NETHERLANDS,208,13122,63.08653846153846153846153846153846153846
PLANT & ANIMAL SCIENCE,682,UNIVERSITE D'ANGERS,FRANCE,572,13114,22.92657342657342657342657342657342657343
PLANT & ANIMAL SCIENCE,683,SIBERIAN BRANCH OF THE RUSSIAN ACADEMY OF SCIENCES,RUSSIA,1244,13073,10.50884244372990353697749196141479099678
PLANT & ANIMAL SCIENCE,684,"INSTITUTE OF BIOLOGICAL, ENVIRONMENTAL, RURAL & SCIENCES (IBERS)",WALES,437,13072,29.91304347826086956521739130434782608696
PLANT & ANIMAL SCIENCE,685,MARCHE POLYTECHNIC UNIVERSITY,ITALY,689,13058,18.95210449927431059506531204644412191582
PLANT & ANIMAL SCIENCE,686,JULIUS KUHN-INSTITUT,GERMANY (FED REP GER),832,13029,15.65985576923076923076923076923076923077
PLANT & ANIMAL SCIENCE,687,BANGOR UNIVERSITY,WALES,674,12997,19.28338278931750741839762611275964391691
PLANT & ANIMAL SCIENCE,688,NORTHEAST NORMAL UNIVERSITY - CHINA,CHINA MAINLAND,841,12986,15.44114149821640903686087990487514863258
PLANT & ANIMAL SCIENCE,689,JOINT BIOENERGY INSTITUTE - JBEI,USA,224,12960,57.85714285714285714285714285714285714286
PLANT & ANIMAL SCIENCE,690,SHIRAZ UNIVERSITY,IRAN,1304,12957,9.93634969325153374233128834355828220859
PLANT & ANIMAL SCIENCE,691,USDA AGRICULTURAL RESEARCH SERVICE,USA,1032,12931,12.53003875968992248062015503875968992248
PLANT & ANIMAL SCIENCE,692,UNIVERSITY OF BASQUE COUNTRY,SPAIN,805,12919,16.04844720496894409937888198757763975155
PLANT & ANIMAL SCIENCE,693,"AGRICULTURE GENOMES INSTITUTE AT SHENZHEN, CAAS",CHINA MAINLAND,664,12883,19.40210843373493975903614457831325301205
PLANT & ANIMAL SCIENCE,694,UNIVERSITY OF RHODE ISLAND,USA,710,12866,18.12112676056338028169014084507042253521
PLANT & ANIMAL SCIENCE,695,KAGOSHIMA UNIVERSITY,JAPAN,1256,12866,10.24363057324840764331210191082802547771
PLANT & ANIMAL SCIENCE,696,UNIVERSITY OF OTTAWA,CANADA,633,12859,20.31437598736176935229067930489731437599
PLANT & ANIMAL SCIENCE,697,"SHENYANG INSTITUTE OF APPLIED ECOLOGY, CAS",CHINA MAINLAND,680,12855,18.90441176470588235294117647058823529412
PLANT & ANIMAL SCIENCE,698,TEAGASC,IRELAND,877,12839,14.6396807297605473204104903078677309008
PLANT & ANIMAL SCIENCE,699,UNIVERSITY OF BREMEN,GERMANY (FED REP GER),668,12821,19.19311377245508982035928143712574850299
PLANT & ANIMAL SCIENCE,700,UNIVERSIDADE FEDERAL DE SAO CARLOS,BRAZIL,1474,12785,8.67367706919945725915875169606512890095
PLANT & ANIMAL SCIENCE,701,CSIRO OCEANS & ATMOSPHERE,AUSTRALIA,411,12781,31.09732360097323600973236009732360097324
PLANT & ANIMAL SCIENCE,702,NANJING UNIVERSITY,CHINA MAINLAND,700,12777,18.25285714285714285714285714285714285714
PLANT & ANIMAL SCIENCE,703,NANJING NORMAL UNIVERSITY,CHINA MAINLAND,1018,12766,12.54027504911591355599214145383104125737
PLANT & ANIMAL SCIENCE,704,HUNGARIAN UNIVERSITY OF AGRICULTURE & LIFE SCIENCES,HUNGARY,1215,12761,10.50288065843621399176954732510288065844
PLANT & ANIMAL SCIENCE,705,KYUNG HEE UNIVERSITY,SOUTH KOREA,709,12753,17.98730606488011283497884344146685472496
PLANT & ANIMAL SCIENCE,706,ISLAMIA UNIVERSITY OF BAHAWALPUR,PAKISTAN,1029,12714,12.35568513119533527696793002915451895044
PLANT & ANIMAL SCIENCE,707,UNIVERSITY OF TRAS-OS-MONTES & ALTO DOURO,PORTUGAL,945,12679,13.41693121693121693121693121693121693122
PLANT & ANIMAL SCIENCE,708,TAIF UNIVERSITY,SAUDI ARABIA,767,12675,16.52542372881355932203389830508474576271
PLANT & ANIMAL SCIENCE,709,UNIVERSIDADE FEDERAL DO CEARA,BRAZIL,1290,12635,9.79457364341085271317829457364341085271
PLANT & ANIMAL SCIENCE,710,VRIJE UNIVERSITEIT AMSTERDAM,NETHERLANDS,530,12597,23.76792452830188679245283018867924528302
PLANT & ANIMAL SCIENCE,711,NATURAL ENVIRONMENT RESEARCH COUNCIL (NERC),ENGLAND,596,12587,21.11912751677852348993288590604026845638
PLANT & ANIMAL SCIENCE,712,BEIJING NORMAL UNIVERSITY,CHINA MAINLAND,965,12575,13.03108808290155440414507772020725388601
PLANT & ANIMAL SCIENCE,713,UNIVERSITY OF ALABAMA SYSTEM,USA,792,12527,15.81691919191919191919191919191919191919
PLANT & ANIMAL SCIENCE,714,INSTITUT NATIONAL POLYTECHNIQUE DE TOULOUSE,FRANCE,644,12506,19.41925465838509316770186335403726708075
PLANT & ANIMAL SCIENCE,715,"BIOTECHNOLOGY RESEARCH INSTITUTE, CAAS",CHINA MAINLAND,429,12500,29.13752913752913752913752913752913752914
PLANT & ANIMAL SCIENCE,716,CSIC - CENTRO DE EDAFOLOGIA Y BIOLOGIA APLICADA DEL SEGURA (CEBAS),SPAIN,404,12494,30.92574257425742574257425742574257425743
PLANT & ANIMAL SCIENCE,717,SHENZHEN UNIVERSITY,CHINA MAINLAND,592,12380,20.91216216216216216216216216216216216216
PLANT & ANIMAL SCIENCE,718,HENAN UNIVERSITY OF SCIENCE & TECHNOLOGY,CHINA MAINLAND,1001,12335,12.32267732267732267732267732267732267732
PLANT & ANIMAL SCIENCE,719,ASSIUT UNIVERSITY,EGYPT,1012,12330,12.18379446640316205533596837944664031621
PLANT & ANIMAL SCIENCE,720,ALLIANCE,FRANCE,613,12321,20.09951060358890701468189233278955954323
PLANT & ANIMAL SCIENCE,721,SICHUAN ACADEMY OF AGRICULTURAL SCIENCES (SAAS),CHINA MAINLAND,763,12284,16.09960681520314547837483617300131061599
PLANT & ANIMAL SCIENCE,722,ROYAL NETHERLANDS INSTITUTE FOR SEA RESEARCH (NIOZ),NETHERLANDS,739,12259,16.58863328822733423545331529093369418133
PLANT & ANIMAL SCIENCE,723,UNIVERSITY OF WYOMING,USA,838,12228,14.59188544152744630071599045346062052506
PLANT & ANIMAL SCIENCE,724,NEW YORK BOTANICAL GARDEN,USA,721,12221,16.95006934812760055478502080443828016644
