institution_name,country_region,cluster,cluster_label
TIMIRYAZEV INSTITUTE OF PLANT PHYSIOLOGY,RUSSIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TINBERGEN INSTITUTE,NETHERLANDS,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TIPTON MED DIAGNOST CTR,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TJU-NUS JOINT INSTITUTE,CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"TOBACCO RESEARCH INSTITUTE, CAAS",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOBB EKONOMI VE TEKNOLOJI UNIVERSITY,TURKIYE,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOCHIGI PREFECTURAL CANCER CENTER,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOHO UNIVERSITY,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOHOKU MEDICAL & PHARMACEUTICAL UNIVERSITY,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOHOKU UNIVERSITY,JAPAN,1,"全球综合型强校（强项：CLINICAL MEDICINE, SOCIAL SCIENCES, GENERAL, BIOLOGY & BIOCHEMISTRY）"
TOKAI CENT HOSP,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOKAI UNIVERSITY,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOKAT GAZIOSMANPASA UNIVERSITY,TURKIYE,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOKUSHIMA PREFECTURAL CENT HOSP,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOKUSHIMA RED CROSS HOSP,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOKUSHIMA UNIVERSITY,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOKYO CITY UNIVERSITY,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOKYO DENTAL COLLEGE,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOKYO INSTITUTE OF TECHNOLOGY,JAPAN,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
TOKYO MEDICAL & DENTAL UNIVERSITY (TMDU),JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOKYO MEDICAL UNIVERSITY,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOKYO METROPOLITAN CANCER & INFECTIOUS DISEASES CENTER KOMAGOME HOSPITAL,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOKYO METROPOLITAN CHILDREN'S MEDICAL CENTER,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOKYO METROPOLITAN INSTITUTE OF GERONTOLOGY,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOKYO METROPOLITAN INSTITUTE OF MEDICAL SCIENCE,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOKYO METROPOLITAN TAMA MED CTR,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOKYO METROPOLITAN UNIVERSITY,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOKYO SAISEIKAI CENTRAL HOSPITAL,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOKYO UNIVERSITY OF AGRICULTURE,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOKYO UNIVERSITY OF AGRICULTURE & TECHNOLOGY,JAPAN,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
TOKYO UNIVERSITY OF MARINE SCIENCE & TECHNOLOGY,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOKYO UNIVERSITY OF PHARMACY & LIFE SCIENCES,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOKYO UNIVERSITY OF SCIENCE,JAPAN,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
TOKYO UNIVERSITY OF TECHNOLOGY,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOKYO WOMEN'S MEDICAL UNIVERSITY,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOM BAKER CANCER CLINIC,CANADA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOMAS BATA UNIVERSITY ZLIN,CZECH REPUBLIC,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOMSK NATIONAL RESEARCH MEDICAL CENTER,RUSSIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOMSK POLYTECHNIC UNIVERSITY,RUSSIA,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
TOMSK STATE UNIVERSITY,RUSSIA,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
TON DUC THANG UNIVERSITY,VIETNAM,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
TONGDE HOSP ZHEJIANG PROV,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TONGJI UNIVERSITY,CHINA MAINLAND,1,"全球综合型强校（强项：CLINICAL MEDICINE, SOCIAL SCIENCES, GENERAL, BIOLOGY & BIOCHEMISTRY）"
TONGREN UNIVERSITY,CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOP INSTITUTE FOOD & NUTRITION,NETHERLANDS,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOPCHIEV INSTITUTE OF PETROCHEMICAL SYNTHESIS RAS,RUSSIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TORANOMON HOSPITAL,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TORBAY HOSP,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TORONTO GENERAL HOSPITAL,CANADA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TORONTO METROPOLITAN UNIVERSITY,CANADA,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
TORONTO REHABILITATION INSTITUTE,CANADA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TORRENS UNIVERSITY AUSTRALIA,AUSTRALIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOSEI GENERAL HOSPITAL,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOSHIBA CORPORATION,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOTAL DIABET HORMONE INST,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOTAL SA,FRANCE,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOTTORI UNIVERSITY,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOULOUSE SCHOOL OF ECONOMICS,FRANCE,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOURO UNIVERSITY,USA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOURO UNIVERSITY CALIFORNIA,USA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOWER POINTE RES CTR,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOWNSVILLE HOSPITAL,AUSTRALIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOWSON UNIVERSITY,USA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOYOHASHI UNIVERSITY OF TECHNOLOGY,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOYONAKA CITY HOSP,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOYOTA CENTRAL R&D LABS INC,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TOYOTA MOTOR CORPORATION,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TPM MIRANDOLA,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TPP,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TRAKYA UNIVERSITY,TURKIYE,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TRANSLATIONAL GENOMICS RESEARCH INSTITUTE,USA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TRANSLATIONAL HEALTH SCIENCE & TECHNOLOGY INSTITUTE (THSTI),INDIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TRANSPORT & RD SAFETY TARS RES,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TRANSYLVANIA UNIVERSITY OF BRASOV,ROMANIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TREAD RES,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TREAD RES CC,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TRENT UNIVERSITY,CANADA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TRI-SERVICE GENERAL HOSPITAL,TAIWAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TRIBHUVAN UNIVERSITY,NEPAL,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TRIEMLI HOSPITAL,SWITZERLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TRILLIUM HEALTH PARTNERS,CANADA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TRIMBOS INSTITUTE,NETHERLANDS,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TRINITY COLLEGE DUBLIN,IRELAND,1,"全球综合型强校（强项：CLINICAL MEDICINE, SOCIAL SCIENCES, GENERAL, BIOLOGY & BIOCHEMISTRY）"
TRINITY UNIVERSITY,USA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TRIPLER ARMY MEDICAL CENTER,USA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TROFIMUK INSTITUTE OF PETROLEUM GEOLOGY & GEOPHYSICS,RUSSIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TRUMAN STATE UNIV,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TRUTH INITIAT,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TRY RES,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TSHWANE UNIVERSITY OF TECHNOLOGY,SOUTH AFRICA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TSINGHUA SHENZHEN INTERNATIONAL GRADUATE SCHOOL,CHINA MAINLAND,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
TSINGHUA UNIV PEKING UNIV JOINT CTR LIFE SCI,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TSINGHUA UNIVERSITY,CHINA MAINLAND,1,"全球综合型强校（强项：CLINICAL MEDICINE, SOCIAL SCIENCES, GENERAL, BIOLOGY & BIOCHEMISTRY）"
TSUCHIURA KYODO HOSPITAL,JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TU CLAUSTHAL,GERMANY (FED REP GER),0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TUBINGEN UNIVERSITY CHILDRENS HOSPITAL,GERMANY (FED REP GER),0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TUEN MUN HOSPITAL,HONG KONG,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TUFTS MEDICAL CENTER,USA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TUFTS UNIVERSITY,USA,1,"全球综合型强校（强项：CLINICAL MEDICINE, SOCIAL SCIENCES, GENERAL, BIOLOGY & BIOCHEMISTRY）"
TULANE UNIVERSITY,USA,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
TULANE UNIVERSITY HOSPITAL,USA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TUNG WAH EASTERN HOSP,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TUNGHAI UNIVERSITY,TAIWAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TURKEY SPECIALIZED HIGHER EDUCATION & RESEARCH HOSPITAL,TURKIYE,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TURKIYE BILIMSEL VE TEKNOLOJIK ARASTIRMA KURUMU (TUBITAK),TURKIYE,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TURNING POINT ALCOHOL & DRUG CENTRE - AUSTRALIA,AUSTRALIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TUSCANY REG CTR OCCUPAT INJURIES & DIS,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TUSCIA UNIVERSITY,ITALY,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
TYGERBERG HOSPITAL,SOUTH AFRICA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TYUMEN STATE UNIVERSITY,RUSSIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
TZU CHI UNIVERSITY,TAIWAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
U.P. PANDIT DEEN DAYAL UPADHYAYA PASHU CHIKITSA VIGYAN VISHWAVIDYALAYA EVAM GO,INDIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
U.S. ARMY CORPS OF ENGINEERS,USA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
U.S. ARMY ENGINEER RESEARCH & DEVELOPMENT CENTER (ERDC),USA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UC DAVIS COMPREHENS CANC CTR,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UC DAVIS HLTH,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UC SAN DIEGO HLTH,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UC SAN DIEGO HLTH SYST,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UC SAN DIEGO MOORES CANC CTR,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UCB PHARMA SA,BELGIUM,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UCL INSTITUTE OF EDUCATION,ENGLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UCL MEDICAL SCHOOL,ENGLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UCLA JONSSON COMPREHENSIVE CANCER CENTER,USA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UCONN HLTH,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,USA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UCSF BENIOFF CHILDRENS HOSP,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UCSF HELEN DILLER FAMILY COMPREHENSIVE CANCER CENTER,USA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UCSF MEDICAL CENTER,USA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UCSI UNIVERSITY,MALAYSIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UDONTHANI HOSP,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UDYAM GLOBAL ASSOC SUSTAINABLE DEV,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UERM MEMORIAL MEDICAL CENTER,PHILIPPINES,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"UES, INC.",USA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UF ENDOCRINOL & DIABET,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UFA EYE RESEARCH INSTITUTE,RUSSIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UFA UNIVERSITY OF SCIENCE & TECHNOLOGY,RUSSIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UGC DAE CONSORTIUM FOR SCIENTIFIC RESEARCH,INDIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UIT THE ARCTIC UNIVERSITY OF TROMSO,NORWAY,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
UK ATOMIC ENERGY AUTHORITY,ENGLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UK BIOBANK COORDINATING CTR,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UK CENTRE FOR ECOLOGY & HYDROLOGY (UKCEH),WALES,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
UK DEPT INT DEV,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UK HEALTH SECURITY AGENCY (UKHSA),ENGLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UK RESEARCH & INNOVATION (UKRI),ENGLAND,1,"全球综合型强校（强项：CLINICAL MEDICINE, SOCIAL SCIENCES, GENERAL, BIOLOGY & BIOCHEMISTRY）"
UKK INSTITUTE,FINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
ULM UNIVERSITY,GERMANY (FED REP GER),1,"全球综合型强校（强项：CLINICAL MEDICINE, SOCIAL SCIENCES, GENERAL, BIOLOGY & BIOCHEMISTRY）"
ULSAN NATIONAL INSTITUTE OF SCIENCE & TECHNOLOGY (UNIST),SOUTH KOREA,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
ULSAN UNIVERSITY HOSPITAL,SOUTH KOREA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
ULSS 1 DOLOMITI,ITALY,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
ULSS 2 MARCA TV,ITALY,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
ULSS 3 SERENISSIMA,ITALY,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
ULSS 5 POLESANA,ITALY,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
ULSS 6 EUGANEA,ITALY,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
ULSS 8 BERICA,ITALY,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
ULSS 9 SCALIGERA,ITALY,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
ULSTER HOSP,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
ULSTER UNIVERSITY,NORTHERN IRELAND,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
ULUDAG UNIVERSITY,TURKIYE,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UMASS CHAN MEDICAL SCHOOL,USA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UMC UTRECHT,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UMEA UNIVERSITY,SWEDEN,1,"全球综合型强校（强项：CLINICAL MEDICINE, SOCIAL SCIENCES, GENERAL, BIOLOGY & BIOCHEMISTRY）"
UMEA UNIVERSITY HOSPITAL,SWEDEN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UMIT,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
UMM AL-QURA UNIVERSITY,SAUDI ARABIA,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
UNESCO,N/A,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
